gender,age,income,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
1,30,52467,1,7,8,8,10,8,5,8,4,0
1,30,52467,1,8,8,9,6,9,5,8,4,0
1,30,52467,1,9,7,9,7,6,5,7,5,0
1,30,52467,1,8,10,9,8,8,7,8,7,0
1,30,52467,0,10,9,8,10,7,3,6,3,0
1,30,52467,1,8,9,10,5,9,5,7,4,0
1,30,52467,0,7,8,8,6,7,5,5,5,0
1,30,52467,0,10,8,8,8,10,3,5,2,0
1,30,52467,0,9,9,8,6,5,5,6,5,0
1,30,52467,0,7,8,7,7,8,6,6,6,0
1,30,52467,1,9,7,8,6,8,5,7,4,0
1,26,80006,0,4,4,8,4,0,0,5,2,0
1,26,80006,0,3,7,7,5,0,0,5,2,0
1,26,80006,1,7,7,9,9,0,0,8,4,0
1,26,80006,0,5,7,7,6,0,0,5,4,0
1,26,80006,0,7,7,7,7,0,0,7,2,0
1,26,80006,1,8,8,8,9,0,0,8,2,1
1,26,80006,1,8,8,8,8,8,0,8,2,1
1,26,80006,1,7,7,7,7,0,0,7,4,0
1,26,80006,0,5,7,9,8,9,0,7,7,0
1,26,80006,0,8,8,8,8,0,0,0,0,0
1,26,80006,0,8,8,0,5,0,0,7,4,0
1,26,80006,0,6,7,7,4,0,0,5,2,0
1,26,80006,1,7,7,7,7,0,0,7,5,1
1,26,80006,1,7,7,7,7,0,0,7,2,1
1,26,80006,1,7,7,7,7,0,0,7,2,1
1,26,80006,1,8,8,8,8,0,0,8,3,0
1,23,47572,1,7,6,7,6,4,4,6,4,0
1,23,47572,0,3,7,6,4,5,2,3,4,0
1,23,47572,0,4,6,5,4,5,6,3,3,0
1,23,47572,0,2,6,6,4,5,5,3,5,0
1,23,47572,0,3,6,8,2,5,3,3,1,0
1,23,47572,0,3,6,5,8,2,4,5,5,0
1,23,47572,1,6,5,6,5,4,3,5,4,0
1,23,47572,1,6,6,6,5,4,4,7,5,0
1,23,47572,1,7,5,6,7,5,4,6,5,0
1,23,47572,1,8,8,5,4,3,4,7,4,0
1,23,47572,1,7,8,8,6,5,3,7,5,0
1,23,47572,0,4,8,6,5,6,4,4,2,0
1,23,47572,1,5,7,7,6,6,6,6,5,0
1,23,47572,1,6,6,5,4,4,3,6,4,0
1,23,47572,1,7,6,6,5,6,4,6,4,0
1,23,47572,1,6,7,6,6,5,4,6,4,0
1,23,22439,1,8,8,7,7,7,8,8,9,0
1,23,22439,0,5,5,5,6,6,6,6,6,0
1,23,22439,1,8,8,8,8,8,8,7,7,1
1,23,22439,1,7,7,7,7,7,7,7,7,0
1,23,22439,0,4,6,7,6,6,3,4,2,0
1,23,22439,0,4,7,8,7,5,7,5,6,0
1,23,22439,1,7,8,8,6,6,5,7,6,0
1,23,22439,0,5,6,6,6,6,6,6,5,0
1,23,22439,1,8,7,7,7,7,7,7,7,0
1,23,22439,1,9,8,7,7,8,7,8,8,0
1,23,22439,1,7,7,7,7,7,6,7,7,0
1,23,22439,0,7,7,7,6,6,5,6,7,0
1,23,22439,1,8,8,8,8,8,8,9,9,0
1,23,22439,1,7,7,7,7,7,7,7,7,0
1,23,22439,0,7,8,8,7,7,6,6,8,0
1,23,22439,1,6,8,8,8,8,8,9,9,0
1,28,31383,1,8,8,9,8,7,8,8,7,0
1,28,31383,0,7,9,9,8,8,8,7,7,0
1,28,31383,0,8,7,8,9,7,9,8,7,1
1,28,31383,0,7,9,9,8,9,8,8,8,1
1,28,31383,0,7,8,9,7,8,7,7,7,0
1,28,31383,1,10,8,8,9,8,0,9,9,0
1,28,31383,1,9,9,9,0,9,0,9,8,0
1,28,31383,0,9,8,9,8,8,8,9,8,0
1,28,31383,0,7,8,9,7,9,8,8,7,0
1,28,31383,1,9,9,9,9,8,7,9,8,0
1,28,31383,0,10,9,8,7,8,6,8,8,0
1,28,31383,0,9,10,8,7,8,6,8,8,0
1,28,31383,1,10,9,9,9,9,10,10,9,0
1,28,31383,0,9,8,8,8,8,8,8,9,0
1,28,31383,0,8,8,10,8,10,8,8,8,0
1,28,31383,1,10,8,8,9,9,8,9,8,0
1,28,0,1,7,7,7,7,5,7,7,6,0
1,28,0,0,5,7,7,5,7,3,4,4,0
1,28,0,0,0,0,0,0,0,0,0,0,0
1,28,0,1,6,7,6,6,6,8,6,5,0
1,28,0,1,5,7,7,6,6,5,5,5,0
1,28,0,1,7,7,7,6,6,7,6,6,0
1,28,0,1,6,6,7,5,8,5,6,5,0
1,28,0,1,7,7,7,6,6,6,6,5,0
1,28,0,1,6,7,7,7,6,7,6,5,0
1,28,0,1,8,7,7,8,7,5,7,6,0
1,28,0,0,5,7,6,5,6,5,4,3,0
1,28,0,1,5,7,7,6,5,7,6,5,0
1,28,0,1,6,6,7,5,7,7,6,5,0
1,28,0,1,6,7,7,6,6,6,6,6,0
1,28,0,1,6,8,8,7,8,8,6,5,0
1,28,0,1,6,6,6,5,7,6,5,6,0
1,29,0,1,7,8,9,9,8,7,7,7,0
1,29,0,0,5,8,9,6,7,9,6,7,0
1,29,0,1,8,9,9,9,8,10,8,9,0
1,29,0,1,6,8,9,5,8,3,6,6,0
1,29,0,1,6,8,9,6,7,7,8,7,0
1,29,0,0,5,6,7,9,7,4,9,8,0
1,29,0,1,7,7,7,6,8,6,8,6,0
1,29,0,1,8,7,8,6,9,10,9,8,0
1,29,0,1,7,9,9,7,8,5,7,5,0
1,29,0,1,9,9,8,8,7,6,8,7,0
1,29,0,1,7,7,8,5,7,4,7,6,0
1,29,0,1,6,8,8,6,7,4,6,7,0
1,29,0,1,9,7,8,8,10,5,8,9,0
1,29,0,1,10,8,8,8,9,6,8,4,0
1,29,0,1,6,8,9,9,10,4,6,5,0
1,29,0,1,9,8,9,9,10,5,9,6,0
1,27,0,1,8,7,6,7,7,6,6,6,0
1,27,0,0,0,8,9,2,8,1,1,5,0
1,27,0,0,4,7,8,5,6,4,4,5,0
1,27,0,0,2,7,9,2,4,2,3,7,0
1,27,0,0,1,4,5,1,3,1,1,0,0
1,27,0,1,8,4,0,7,8,6,8,5,1
1,27,0,1,7,4,6,9,8,4,6,3,1
1,27,0,1,6,4,7,5,6,7,6,6,0
1,27,0,0,4,6,8,4,6,3,3,9,0
1,27,0,1,8,7,8,6,8,6,6,4,0
1,27,0,1,7,8,8,4,6,3,6,7,0
1,27,0,0,4,6,8,2,0,1,4,5,0
1,27,0,1,7,8,8,5,6,6,6,5,1
1,27,0,0,5,6,6,4,5,5,5,5,0
1,27,0,1,6,8,7,7,8,7,7,6,0
1,27,0,1,8,5,7,8,9,6,8,4,1
1,22,0,1,8,7,7,7,5,5,7,5,0
1,22,0,0,4,6,5,4,5,5,3,3,0
1,22,0,0,5,7,6,6,6,5,4,4,0
1,22,0,0,4,6,6,5,5,5,4,4,0
1,22,0,0,5,6,5,5,5,4,4,3,0
1,22,0,0,5,7,5,6,6,4,4,4,0
1,22,0,0,5,8,5,7,6,5,5,4,0
1,22,0,1,8,8,8,8,7,8,8,6,0
1,22,0,1,7,7,7,7,7,5,6,4,0
1,22,0,1,9,8,7,8,7,7,8,6,0
1,22,0,0,5,5,5,5,5,5,5,3,0
1,22,0,0,5,5,5,5,5,5,5,3,0
1,22,0,1,6,7,6,7,6,6,7,4,0
1,22,0,1,6,7,7,8,7,5,6,5,0
1,22,0,1,7,7,7,7,7,6,6,5,0
1,22,0,1,7,8,8,8,8,7,7,6,0
0,29,58802,1,5,6,6,6,6,6,6,6,2
0,29,58802,0,5,5,5,5,5,0,5,5,2
0,29,58802,1,5,5,6,6,6,6,6,6,2
0,29,58802,1,5,5,5,5,5,7,7,8,2
0,29,58802,1,5,5,5,5,5,5,7,7,2
0,29,58802,1,5,5,5,5,5,5,7,7,2
0,29,58802,1,5,5,6,6,6,6,6,8,2
0,29,58802,1,5,6,5,7,7,6,6,8,2
0,29,58802,1,6,5,6,7,7,7,7,8,2
0,29,58802,1,6,5,6,7,7,7,7,8,2
0,23,40749,1,7,7,7,7,7,7,6,6,1
0,23,40749,0,2,7,7,5,7,2,2,7,2
0,23,40749,0,2,8,8,7,8,6,4,7,2
0,23,40749,0,4,6,7,7,6,7,4,5,2
0,23,40749,1,4,7,7,7,7,7,5,6,2
0,23,40749,1,4,7,7,6,6,7,7,7,2
0,23,40749,1,7,8,7,7,5,7,7,7,7
0,23,40749,1,1,7,8,8,8,8,8,8,8
0,23,40749,0,1,5,7,8,7,8,7,5,2
0,23,40749,1,4,6,7,6,7,7,4,7,1
0,28,0,1,7,7,8,6,7,5,6,3,2
0,28,0,0,6,5,6,6,7,4,6,2,2
0,28,0,1,7,8,7,6,5,6,7,5,2
0,28,0,0,5,5,5,5,5,5,2,1,2
0,28,0,0,7,5,6,8,6,4,4,2,2
0,28,0,0,6,7,7,5,5,3,5,1,2
0,28,0,0,8,7,6,8,6,2,7,2,2
0,28,0,1,8,6,7,8,7,6,5,5,2
0,28,0,1,8,7,9,6,7,7,7,4,2
0,28,0,1,7,8,8,6,7,6,7,5,2
0,22,47997,1,5,7,7,5,6,5,6,5,2
0,22,47997,0,2,3,3,3,5,2,2,2,2
0,22,47997,0,2,6,7,2,4,2,3,5,2
0,22,47997,0,4,6,7,5,0,4,4,5,1
0,22,47997,0,1,6,6,3,4,2,3,5,2
0,22,47997,0,4,6,6,3,5,4,5,4,2
0,22,47997,1,6,7,7,8,8,3,7,5,1
0,22,47997,1,7,7,7,6,8,7,7,6,2
0,22,47997,1,7,7,8,8,8,7,7,6,2
0,22,47997,0,5,7,7,6,7,5,6,5,2
0,35,0,0,5,7,7,5,0,4,7,2,1
0,35,0,1,7,7,7,6,0,0,5,6,2
0,35,0,1,5,7,7,5,0,0,6,7,2
0,35,0,0,4,7,7,5,0,0,4,5,2
0,35,0,0,5,6,7,5,0,0,5,6,2
0,35,0,1,7,7,7,5,0,0,6,6,2
0,35,0,1,7,5,7,7,5,0,6,5,2
0,35,0,1,8,7,7,7,7,0,7,7,2
0,35,0,0,6,6,7,5,0,0,5,4,2
0,35,0,1,7,8,8,0,0,0,8,8,2
0,30,78704,0,3,7,6,4,6,7,2,5,2
0,30,78704,0,4,6,6,5,6,6,2,5,2
0,30,78704,0,4,8,7,6,6,7,3,5,2
0,30,78704,0,4,8,7,6,6,7,3,5,2
0,30,78704,0,4,8,7,6,7,6,3,5,2
0,30,78704,0,4,8,7,5,7,7,5,5,2
0,30,78704,1,7,6,7,7,7,7,7,7,2
0,30,78704,0,4,7,6,4,6,5,4,5,2
0,30,78704,0,6,6,6,6,5,4,4,5,2
0,30,78704,0,5,7,7,8,8,7,5,5,2
0,24,0,1,7,8,7,8,7,6,8,8,2
0,24,0,0,4,4,4,3,3,3,3,3,2
0,24,0,0,6,7,7,5,5,6,7,7,2
0,24,0,0,5,5,5,5,5,4,5,5,2
0,24,0,0,7,8,8,7,8,5,7,7,2
0,24,0,0,7,6,7,6,6,5,6,6,2
0,24,0,0,8,7,7,8,7,6,7,7,2
0,24,0,0,8,7,8,8,8,7,7,7,2
0,24,0,1,9,8,8,9,8,9,8,7,2
0,24,0,0,7,7,7,8,6,5,6,6,2
0,22,31143,1,8,9,8,9,10,7,7,7,2
0,22,31143,1,6,8,9,6,10,6,6,6,2
0,22,31143,1,8,8,9,7,9,7,7,7,2
0,22,31143,0,4,4,4,4,4,4,4,3,2
0,22,31143,0,4,4,4,4,4,4,4,4,2
0,22,31143,1,5,10,8,8,9,4,4,4,2
0,22,31143,1,5,5,6,10,5,4,4,4,2
0,22,31143,1,8,9,8,8,8,4,6,5,2
0,22,31143,0,6,4,4,9,5,9,6,5,2
0,22,31143,1,8,8,9,8,9,9,8,7,2
0,22,0,1,7,8,8,8,9,8,8,6,2
0,22,0,0,7,7,8,9,8,8,6,6,2
0,22,0,0,6,8,10,9,10,8,8,6,2
0,22,0,0,6,8,9,8,9,9,9,8,6
0,22,0,0,1,7,8,9,10,9,10,6,2
0,22,0,0,6,8,8,8,9,8,6,6,2
0,22,0,0,7,8,9,9,9,8,8,6,2
0,22,0,1,9,9,9,9,9,8,9,6,0
0,22,0,1,8,9,9,9,9,8,9,6,2
0,22,0,0,5,8,9,9,9,6,8,6,2
0,24,0,1,8,9,9,7,6,9,7,9,2
0,24,0,0,7,6,7,6,6,7,7,5,2
0,24,0,0,8,8,8,7,6,5,8,5,2
0,24,0,0,6,6,6,6,6,6,6,5,2
0,24,0,0,6,7,7,7,7,6,5,5,2
0,24,0,0,6,8,8,7,6,9,5,6,2
0,24,0,0,7,7,7,9,9,9,9,5,1
0,24,0,1,7,7,7,7,7,7,7,6,2
0,24,0,1,8,8,8,8,8,8,8,6,2
0,24,0,0,7,8,7,6,6,6,8,5,2
1,34,32129,1,8,10,10,8,6,7,7,7,2
1,34,32129,0,7,10,10,7,10,8,5,9,1
1,34,32129,1,10,10,10,7,10,6,9,7,2
1,34,32129,0,8,10,10,10,10,10,9,8,2
1,34,32129,1,8,10,10,8,9,7,8,6,2
1,34,32129,1,10,10,10,10,10,5,8,5,2
1,34,32129,1,10,9,8,8,9,9,6,6,2
1,34,32129,0,10,10,10,8,10,9,9,6,2
1,34,32129,0,8,10,10,8,9,6,7,5,2
1,34,32129,1,10,10,10,10,10,10,10,7,2
1,25,0,0,6,6,7,6,5,8,7,9,2
1,25,0,0,3,8,8,4,7,6,2,6,1
1,25,0,0,3,8,8,4,7,6,2,8,2
1,25,0,0,2,9,9,8,9,5,6,10,2
1,25,0,0,3,7,7,6,8,9,7,9,2
1,25,0,1,8,8,9,9,9,10,10,10,2
1,25,0,1,9,10,8,8,8,5,9,10,2
1,25,0,1,9,10,8,8,8,5,9,10,2
1,25,0,1,6,8,9,9,9,5,9,9,1
1,25,0,0,6,6,6,7,6,10,6,10,2
1,24,44195,0,4,6,6,0,5,0,5,3,2
1,24,44195,1,7,6,6,6,5,7,6,5,2
1,24,44195,1,8,7,7,6,7,8,7,6,2
1,24,44195,0,5,5,7,8,5,2,4,2,2
1,24,44195,1,5,6,6,2,0,5,3,3,2
1,24,44195,1,7,7,7,8,7,6,6,6,2
1,24,44195,1,7,7,0,0,0,0,6,6,2
1,24,44195,1,6,8,8,0,8,0,5,4,2
1,24,44195,0,5,7,6,5,5,0,4,3,2
1,24,44195,0,7,7,6,6,5,3,4,3,2
1,26,0,1,6,8,0,0,0,10,5,9,2
1,26,0,0,6,0,10,5,0,0,3,2,2
1,26,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,4,0,0,0,0,0,5,9,2
1,26,0,0,0,0,0,0,0,0,0,0,0
1,26,0,1,7,7,7,8,0,0,7,9,2
1,26,0,1,0,0,7,7,0,0,7,9,2
1,26,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0,0,5,6,2
1,26,0,0,4,0,0,1,0,1,1,2,2
1,21,46837,0,4,5,5,5,5,5,2,1,2
1,21,46837,1,6,5,6,5,5,5,4,2,2
1,21,46837,0,6,5,7,5,5,7,4,2,2
1,21,46837,0,3,4,5,5,5,5,2,1,2
1,21,46837,1,5,5,6,5,5,5,3,1,2
1,21,46837,0,7,6,6,6,5,6,3,1,2
1,21,46837,1,8,8,5,8,5,8,6,2,2
1,21,46837,1,6,7,5,6,2,5,3,2,2
1,21,46837,0,5,7,7,6,7,5,2,1,2
1,21,46837,0,4,5,5,5,5,5,3,1,2
1,27,0,0,5,8,7,5,5,4,5,7,2
1,27,0,0,6,6,5,5,4,5,6,2,2
1,27,0,0,8,8,5,6,4,5,7,2,2
1,27,0,0,5,6,6,5,9,5,5,7,2
1,27,0,0,5,8,8,5,5,6,6,5,2
1,27,0,0,7,8,8,8,8,7,8,7,2
1,27,0,0,6,8,8,6,6,5,6,7,2
1,27,0,0,6,7,7,6,7,6,6,7,2
1,27,0,0,5,7,6,6,7,5,6,7,2
1,27,0,0,6,8,7,7,7,6,7,7,2
1,25,0,0,5,8,8,8,4,0,4,6,2
1,25,0,1,9,8,8,9,8,10,7,5,1
1,25,0,1,9,0,8,7,9,3,7,5,0
1,25,0,0,5,0,5,8,5,0,4,5,1
1,25,0,0,3,9,8,9,0,9,5,5,2
1,25,0,1,10,8,10,9,9,5,9,5,2
1,25,0,1,7,5,7,7,0,0,6,4,2
1,25,0,1,6,9,0,9,0,0,7,6,2
1,25,0,1,7,5,7,7,0,0,6,4,2
1,25,0,1,8,3,8,8,4,1,6,6,1
1,28,0,0,5,8,7,6,6,8,5,6,2
1,28,0,0,5,9,8,7,8,8,5,7,2
1,28,0,1,7,8,7,7,8,7,6,7,2
1,28,0,0,5,7,7,6,6,6,5,6,2
1,28,0,0,5,8,7,7,5,5,6,7,2
1,28,0,1,8,8,9,8,8,6,7,6,2
1,28,0,1,7,8,7,7,8,7,6,7,2
1,28,0,1,8,8,8,8,8,5,7,7,2
1,28,0,0,5,7,7,7,8,5,6,5,2
1,28,0,0,5,7,7,6,6,6,5,6,2
1,24,97972,0,3,8,8,4,6,3,4,5,2
1,24,97972,0,4,8,7,6,4,5,6,9,2
1,24,97972,0,7,8,9,3,9,3,5,2,2
1,24,97972,0,6,8,6,7,9,4,6,8,2
1,24,97972,0,4,7,6,6,6,4,5,4,2
1,24,97972,1,7,7,8,8,6,4,7,9,2
1,24,97972,1,7,7,8,8,6,4,7,7,2
1,24,97972,0,7,7,6,5,6,3,3,2,2
1,24,97972,0,3,8,7,6,7,3,5,4,2
1,24,97972,0,5,7,6,5,5,6,6,6,2
1,25,35960,0,3,9,7,5,6,6,7,6,2
1,25,35960,1,5,8,8,6,8,9,8,8,1
1,25,35960,0,6,9,9,3,9,6,5,7,2
1,25,35960,0,6,8,8,6,8,7,8,7,2
1,25,35960,0,3,9,9,6,10,9,8,8,2
1,25,35960,1,9,9,9,8,8,8,9,6,2
1,25,35960,1,7,8,8,6,7,8,8,7,2
1,25,35960,1,8,10,8,6,9,9,8,7,2
1,25,35960,0,3,9,7,6,8,6,8,8,2
1,25,35960,0,6,8,7,7,6,6,7,6,2
0,24,65708,1,7,8,10,8,10,7,7,5,2
0,24,65708,1,9,9,9,9,9,7,8,6,2
0,24,65708,0,4,8,8,6,8,5,5,5,2
0,24,65708,1,8,8,10,7,10,9,6,5,2
0,24,65708,1,8,9,10,7,10,7,6,4,2
0,24,65708,1,8,9,8,7,8,6,6,6,2
0,24,65708,0,6,10,10,9,10,7,7,7,2
0,24,65708,1,8,10,10,8,10,7,8,7,2
0,24,65708,0,3,10,9,6,8,5,5,5,2
0,24,65708,0,6,10,10,7,10,6,6,6,2
0,24,65708,1,7,9,10,8,9,9,7,7,2
0,24,65708,0,7,10,10,8,9,6,7,6,2
0,24,65708,1,10,8,8,8,8,7,7,6,2
0,24,65708,1,10,8,7,7,9,6,7,5,2
0,24,65708,0,7,10,10,6,10,5,6,4,2
0,24,65708,1,8,9,8,6,7,7,7,6,2
0,24,65708,0,6,10,9,8,8,6,5,5,2
0,24,65708,1,8,10,9,8,8,7,7,7,2
0,24,65708,0,5,10,9,6,7,6,5,7,2
0,24,65708,0,6,7,9,7,8,6,7,5,2
0,27,49466,0,8,7,10,8,9,9,10,1,1
0,27,49466,1,7,8,9,9,8,9,10,8,2
0,27,49466,0,5,8,7,6,8,6,6,7,2
0,27,49466,1,9,6,10,7,9,6,6,7,2
0,27,49466,0,6,10,10,5,9,6,7,6,2
0,27,49466,0,9,10,9,9,8,9,9,7,2
0,27,49466,0,5,10,9,8,9,6,9,8,2
0,27,49466,0,7,8,7,7,8,6,7,5,2
0,27,49466,0,4,5,10,5,6,4,5,7,2
0,27,49466,0,6,8,10,5,7,6,8,6,2
0,27,49466,0,8,8,10,6,7,7,8,7,2
0,27,49466,1,6,7,8,9,8,7,8,8,2
0,27,49466,1,10,9,9,8,9,6,7,7,2
0,27,49466,0,9,7,7,6,6,6,7,8,2
0,27,49466,0,8,9,10,5,5,5,6,6,2
0,27,49466,1,8,8,9,9,8,6,7,9,2
0,27,49466,0,6,7,6,6,6,5,5,8,2
0,27,49466,0,6,10,9,8,10,9,9,9,2
0,27,49466,0,5,6,7,4,6,4,5,7,2
0,27,49466,1,6,9,10,9,8,7,7,7,2
0,25,0,1,5,8,7,9,8,5,6,5,1
0,25,0,1,5,6,7,6,7,5,6,5,2
0,25,0,0,2,3,5,5,0,0,7,7,2
0,25,0,1,6,8,7,6,7,9,8,8,1
0,25,0,0,2,3,3,2,0,0,2,1,2
0,25,0,1,6,7,7,7,7,8,7,8,1
0,25,0,0,4,4,3,3,3,0,2,5,2
0,25,0,0,3,6,4,3,3,0,3,3,2
0,25,0,0,2,6,4,2,1,2,2,2,2
0,25,0,0,2,7,7,5,0,0,3,1,2
0,25,0,0,2,5,3,2,0,0,1,3,2
0,25,0,0,3,4,4,4,5,2,2,3,2
0,25,0,0,5,4,5,5,5,3,3,5,2
0,25,0,0,5,5,4,2,3,3,3,5,2
0,25,0,0,2,5,3,2,0,0,1,3,2
0,25,0,0,3,3,5,3,6,0,3,5,2
0,25,0,0,2,3,3,3,3,0,3,5,2
0,25,0,0,3,6,7,8,0,3,4,2,2
0,25,0,0,3,5,4,3,3,0,3,2,2
0,25,0,0,2,8,7,3,0,9,4,6,2
0,24,53229,0,7,7,7,7,7,4,4,5,2
0,24,53229,0,8,8,8,8,8,1,4,6,2
0,24,53229,0,7,6,7,7,7,4,4,5,2
0,24,53229,1,8,9,9,7,9,4,7,5,2
0,24,53229,0,7,8,7,6,8,3,4,5,2
0,24,53229,0,7,7,8,6,7,4,4,9,2
0,24,53229,0,7,7,7,7,7,5,4,5,2
0,24,53229,0,7,7,7,7,7,4,4,5,2
0,24,53229,0,7,7,7,7,7,4,4,5,2
0,24,53229,0,7,7,7,7,7,5,5,5,0
0,24,53229,0,8,8,8,7,7,4,5,5,2
0,24,53229,0,7,7,7,7,7,4,4,5,2
0,24,53229,0,7,8,8,8,8,2,6,5,2
0,24,53229,0,7,7,7,7,7,3,5,4,2
0,24,53229,0,7,7,7,7,7,4,5,5,2
0,24,53229,0,7,7,7,7,7,4,4,5,2
0,24,53229,0,7,7,7,6,7,3,4,5,2
0,24,53229,1,10,10,10,10,10,10,10,1,1
0,24,53229,1,10,10,10,10,10,10,10,1,1
0,24,53229,0,7,7,7,7,7,7,5,4,2
0,23,0,0,4,5,5,5,5,5,4,4,2
0,23,0,0,4,5,5,6,6,5,6,4,2
0,23,0,0,3,4,5,6,6,7,5,4,2
0,23,0,0,6,5,7,5,5,6,4,3,2
0,23,0,0,5,4,5,5,4,5,4,4,2
0,23,0,0,5,4,5,4,4,4,4,4,2
0,23,0,0,3,2,8,4,5,4,2,2,2
0,23,0,0,3,5,6,4,5,5,3,3,2
0,23,0,0,2,3,4,2,3,2,2,2,2
0,23,0,0,4,4,4,4,4,5,4,3,2
0,23,0,0,4,5,5,4,3,3,4,4,2
0,23,0,0,4,6,7,7,6,6,5,4,2
0,23,0,0,8,7,7,6,6,6,6,4,2
0,23,0,0,5,5,5,5,5,5,6,4,1
0,23,0,0,8,8,8,8,8,5,6,6,2
0,23,0,0,6,6,8,6,6,5,6,4,2
0,23,0,0,5,5,5,5,5,6,5,6,2
0,23,0,0,5,5,5,4,4,5,5,4,2
0,23,0,0,4,4,4,4,4,2,2,1,2
0,23,0,0,4,6,6,7,6,5,5,5,2
0,30,32649,0,2,10,10,5,6,5,7,8,2
0,30,32649,1,6,6,8,6,8,5,8,8,2
0,30,32649,0,1,6,6,6,7,2,3,7,2
0,30,32649,1,9,9,9,8,9,8,6,6,2
0,30,32649,1,4,9,9,4,9,4,6,8,2
0,30,32649,1,9,10,10,10,9,10,9,9,2
0,30,32649,0,2,10,8,10,8,7,8,9,2
0,30,32649,1,5,10,9,6,9,2,8,9,2
0,30,32649,0,2,9,9,9,2,2,3,0,2
0,30,32649,0,2,10,10,5,10,10,9,8,2
0,30,32649,0,3,10,10,4,10,2,6,6,2
0,30,32649,1,7,10,8,6,7,2,8,9,2
0,30,32649,1,8,7,8,8,8,3,8,6,2
0,30,32649,0,4,10,10,6,8,4,7,8,2
0,30,32649,0,5,9,9,4,9,4,6,8,2
0,30,32649,0,2,2,10,6,10,2,3,3,2
0,30,32649,0,2,4,4,4,10,4,2,8,2
0,30,32649,0,3,3,3,8,8,2,3,7,2
0,30,32649,0,2,9,7,2,7,2,2,3,2
0,30,32649,0,8,10,10,6,8,2,5,9,2
0,25,35867,0,7,10,10,7,9,0,8,6,2
0,25,35867,0,6,8,8,8,8,0,8,6,1
0,25,35867,0,3,7,7,6,0,0,6,6,2
0,25,35867,1,8,10,10,8,10,0,8,6,2
0,25,35867,0,6,7,9,5,9,0,7,5,2
0,25,35867,0,7,9,8,8,8,0,8,6,2
0,25,35867,0,6,10,9,0,8,0,8,6,2
0,25,35867,0,7,9,8,0,7,0,7,6,2
0,25,35867,0,3,9,10,4,9,0,7,6,2
0,25,35867,0,6,10,8,7,8,0,8,6,2
0,25,35867,1,7,10,9,0,9,0,8,6,2
0,25,35867,0,7,9,8,7,8,0,8,6,2
0,25,35867,0,7,8,8,7,7,0,7,6,2
0,25,35867,0,7,8,7,7,7,0,7,5,2
0,25,35867,0,5,10,9,6,9,0,7,6,2
0,25,35867,1,7,10,8,9,0,8,6,2,2
0,25,35867,0,8,7,0,7,6,6,6,2,2
0,25,35867,0,5,7,8,7,7,0,7,4,2
0,25,35867,0,5,9,7,5,8,0,7,6,2
0,25,35867,0,0,0,0,0,0,0,0,0,0
0,25,0,0,7,7,8,0,8,0,7,5,2
0,25,0,0,7,8,8,8,8,7,7,6,2
0,25,0,0,3,8,8,7,0,0,6,6,2
0,25,0,1,7,8,10,0,9,0,6,5,2
0,25,0,0,2,8,0,1,0,1,1,1,2
0,25,0,0,7,0,0,0,0,0,4,0,2
0,25,0,0,3,8,8,3,8,3,4,3,2
0,25,0,0,7,7,7,0,7,0,6,6,2
0,25,0,0,1,7,0,1,0,0,2,0,2
0,25,0,0,6,8,9,0,9,0,7,5,2
0,25,0,0,4,7,8,0,0,0,5,4,2
0,25,0,0,5,8,8,7,9,0,6,5,2
0,25,0,1,9,7,8,0,9,9,8,6,2
0,25,0,0,6,7,7,0,0,0,6,5,2
0,25,0,0,5,8,8,4,0,0,5,5,2
0,25,0,0,7,7,8,7,7,0,7,6,2
0,25,0,1,8,8,8,9,9,8,8,8,2
0,25,0,0,8,8,8,7,8,3,6,4,2
0,25,0,0,4,8,8,4,0,0,5,6,2
0,25,0,0,4,8,8,3,8,0,6,5,2
0,22,40244,0,7,9,8,8,7,5,8,7,2
0,22,40244,0,7,8,7,8,9,7,8,5,2
0,22,40244,0,5,8,7,8,9,7,6,6,2
0,22,40244,1,9,8,9,8,10,7,8,6,2
0,22,40244,0,6,8,9,6,8,7,6,5,2
0,22,40244,0,8,8,9,7,8,5,7,3,2
0,22,40244,0,5,9,9,7,8,4,5,3,2
0,22,40244,0,6,9,9,7,8,5,6,4,2
0,22,40244,0,2,9,10,4,8,4,5,2,1
0,22,40244,0,8,9,9,8,8,8,7,5,2
0,22,40244,0,4,9,9,5,8,5,6,3,2
0,22,40244,0,7,9,9,8,8,5,7,6,2
0,22,40244,1,9,8,8,9,8,8,8,5,2
0,22,40244,0,8,7,8,8,9,7,7,4,2
0,22,40244,0,4,9,9,6,7,3,5,4,2
0,22,40244,1,9,9,9,8,9,4,8,6,2
0,22,40244,0,5,9,8,8,8,5,5,6,2
0,22,40244,0,6,8,8,9,8,6,7,3,2
0,22,40244,0,7,9,9,7,9,6,7,6,2
0,22,40244,1,7,8,8,9,7,5,6,6,2
0,22,42640,0,3,6,7,5,7,0,3,6,2
0,22,42640,0,7,6,6,8,8,7,7,8,2
0,22,42640,0,2,5,6,5,7,4,1,7,2
0,22,42640,0,10,7,9,10,10,7,10,9,2
0,22,42640,0,7,5,10,7,10,0,7,7,2
0,22,42640,0,8,6,9,8,8,0,7,8,2
